  Ionization Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt=1,60
  jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15 
  6.12587E-17  4.54764E-17  3.37020E-17  2.49358E-17  1.84217E-17  1.35898E-17
  1.00118E-17  7.36635E-18  5.41338E-18  3.97361E-18  2.91358E-18  2.13411E-18

  jn =   10
  4.11461E-08  1.75680E-08  7.28598E-09  2.96521E-09  1.19690E-09  4.86344E-10
  2.01617E-10  8.47705E-11  3.44669E-11  1.32670E-11  5.33348E-12  2.43692E-12
  1.27007E-12  7.36646E-13  4.64265E-13  3.12064E-13  2.20508E-13  1.61941E-13
  1.22482E-13  9.47027E-14  7.44092E-14  5.91235E-14  4.73225E-14  3.80356E-14
  3.06236E-14  2.46503E-14  1.98083E-14  1.58726E-14  1.26730E-14  1.00762E-14
  7.97535E-15  6.28283E-15  4.92586E-15  3.84364E-15  2.98525E-15  2.30811E-15
  1.77687E-15  1.36227E-15  1.04034E-15  7.91582E-16  6.00231E-16  4.53670E-16
  3.41866E-16  2.56894E-16  1.92541E-16  1.43959E-16  1.07394E-16  7.99494E-17
  5.94033E-17  4.40582E-17  3.26227E-17  2.41179E-17  1.78047E-17  1.31264E-17
  9.66529E-18  7.10846E-18  5.22228E-18  3.83264E-18  2.81005E-18  2.05841E-18

  jn =   11
  1.05425E-07  4.79848E-08  2.06965E-08  8.60736E-09  3.49551E-09  1.40490E-09
  5.64220E-10  2.22691E-10  7.99416E-11  2.52681E-11  8.24081E-12  3.20508E-12
  1.50557E-12  8.20299E-13  4.98024E-13  3.27213E-13  2.27924E-13  1.65838E-13
  1.24652E-13  9.59675E-14  7.51727E-14  5.95959E-14  4.76185E-14  3.82212E-14
  3.07380E-14  2.47182E-14  1.98454E-14  1.58895E-14  1.26767E-14  1.00718E-14
  7.96616E-15  6.27119E-15  4.91334E-15  3.83125E-15  2.97358E-15  2.29752E-15
  1.76749E-15  1.35414E-15  1.03340E-15  7.85729E-16  5.95349E-16  4.49634E-16
  3.38555E-16  2.54197E-16  1.90355E-16  1.42198E-16  1.05981E-16  7.88214E-17
  5.85062E-17  4.33475E-17  3.20617E-17  2.36768E-17  1.74590E-17  1.28565E-17
  9.45530E-18  6.94566E-18  5.09653E-18  3.73587E-18  2.73586E-18  2.00175E-18

  jn =   12
  2.34598E-07  1.17480E-07  5.46379E-08  2.38643E-08  9.99460E-09  4.07162E-09
  1.63081E-09  6.28546E-10  2.11781E-10  5.91679E-11  1.62680E-11  5.29928E-12
  2.14755E-12  1.05161E-12  5.94058E-13  3.72151E-13  2.51145E-13  1.78854E-13
  1.32447E-13  1.00890E-13  7.84149E-14  6.18007E-14  4.91536E-14  3.93074E-14
  3.15142E-14  2.52755E-14  2.02456E-14  1.61760E-14  1.28806E-14  1.02156E-14
  8.06665E-15  6.34057E-15  4.96061E-15  3.86296E-15  2.99449E-15  2.31101E-15
  1.77597E-15  1.35928E-15  1.03637E-15  7.87305E-16  5.96058E-16  4.49825E-16
  3.38451E-16  2.53940E-16  1.90034E-16  1.41864E-16  1.05663E-16  7.85330E-17
  5.82537E-17  4.31315E-17  3.18801E-17  2.35260E-17  1.73351E-17  1.27556E-17
